IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,4.5,,,,,,4.5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,4.6,,,,,,4.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,SWE,Sweden,Year,2016,true,Sex,Male,MLE,,,,,,,,,,4.6,,,,,,4.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2016,true,Sex,Male,MLE,,,,,,,,,,4.6,,,,,,4.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,UKR,Ukraine,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,4.6,,,,,,4.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,true,Sex,Male,MLE,,,,,,,,,,4.7,,,,,,4.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,4.8,,,,,,4.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,true,Sex,Male,MLE,,,,,,,,,,4.8,,,,,,4.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,NOR,Norway,Year,2016,true,Sex,Male,MLE,,,,,,,,,,4.9,,,,,,4.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,true,Sex,Male,MLE,,,,,,,,,,40.4,,,,,,40.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,true,Sex,Male,MLE,,,,,,,,,,40.8,,,,,,40.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,LBR,Liberia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,40.9,,,,,,40.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,41,,,,,,41,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,true,Sex,Male,MLE,,,,,,,,,,42.2,,,,,,42.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,true,Sex,Male,MLE,,,,,,,,,,42.2,,,,,,42.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,42.4,,,,,,42.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,43.5,,,,,,43.5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,true,Sex,Male,MLE,,,,,,,,,,44.1,,,,,,44.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,AGO,Angola,Year,2016,true,Sex,Male,MLE,,,,,,,,,,44.2,,,,,,44.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2016,true,Sex,Male,MLE,,,,,,,,,,45.3,,,,,,45.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,46.2,,,,,,46.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2016,true,Sex,Male,MLE,,,,,,,,,,46.3,,,,,,46.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,46.8,,,,,,46.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,true,Sex,Male,MLE,,,,,,,,,,47.1,,,,,,47.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,47.1,,,,,,47.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,COL,Colombia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,47.3,,,,,,47.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,true,Sex,Male,MLE,,,,,,,,,,47.3,,,,,,47.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,true,Sex,Male,MLE,,,,,,,,,,47.4,,,,,,47.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,DZA,Algeria,Year,2016,true,Sex,Male,MLE,,,,,,,,,,47.7,,,,,,47.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,47.8,,,,,,47.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2016,true,Sex,Male,MLE,,,,,,,,,,48,,,,,,48,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,48.8,,,,,,48.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,NGA,Nigeria,Year,2016,true,Sex,Male,MLE,,,,,,,,,,48.9,,,,,,48.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016,true,Sex,Male,MLE,,,,,,,,,,49,,,,,,49,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,BLZ,Belize,Year,2016,true,Sex,Male,MLE,,,,,,,,,,49.5,,,,,,49.5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,COG,Congo,Year,2016,true,Sex,Male,MLE,,,,,,,,,,49.9,,,,,,49.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,DNK,Denmark,Year,2016,true,Sex,Male,MLE,,,,,,,,,,5,,,,,,5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,NLD,Netherlands,Year,2016,true,Sex,Male,MLE,,,,,,,,,,5,,,,,,5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,CHL,Chile,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,5.1,,,,,,5.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,5.1,,,,,,5.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,5.2,,,,,,5.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,PAN,Panama,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,5.3,,,,,,5.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,ARM,Armenia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,5.4,,,,,,5.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,5.4,,,,,,5.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,5.5,,,,,,5.5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,ESP,Spain,Year,2016,true,Sex,Male,MLE,,,,,,,,,,5.6,,,,,,5.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,5.7,,,,,,5.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,5.7,,,,,,5.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,IRL,Ireland,Year,2016,true,Sex,Male,MLE,,,,,,,,,,5.8,,,,,,5.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,5.8,,,,,,5.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016,true,Sex,Male,MLE,,,,,,,,,,50,,,,,,50,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,true,Sex,Male,MLE,,,,,,,,,,50.2,,,,,,50.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,IND,India,Year,2016,true,Sex,Male,MLE,,,,,,,,,,50.3,,,,,,50.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,true,Sex,Male,MLE,,,,,,,,,,50.8,,,,,,50.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,51.9,,,,,,51.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2016,true,Sex,Male,MLE,,,,,,,,,,52.2,,,,,,52.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,TCD,Chad,Year,2016,true,Sex,Male,MLE,,,,,,,,,,53.1,,,,,,53.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,53.3,,,,,,53.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,true,Sex,Male,MLE,,,,,,,,,,53.8,,,,,,53.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,true,Sex,Male,MLE,,,,,,,,,,53.9,,,,,,53.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2016,true,Sex,Male,MLE,,,,,,,,,,53.9,,,,,,53.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2016,true,Sex,Male,MLE,,,,,,,,,,54.5,,,,,,54.5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,true,Sex,Male,MLE,,,,,,,,,,54.8,,,,,,54.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,54.8,,,,,,54.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,MLI,Mali,Year,2016,true,Sex,Male,MLE,,,,,,,,,,57.6,,,,,,57.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,BEN,Benin,Year,2016,true,Sex,Male,MLE,,,,,,,,,,58.2,,,,,,58.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2016,true,Sex,Male,MLE,,,,,,,,,,58.4,,,,,,58.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2016,true,Sex,Male,MLE,,,,,,,,,,58.5,,,,,,58.5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,DEU,Germany,Year,2016,true,Sex,Male,MLE,,,,,,,,,,6,,,,,,6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,MEX,Mexico,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6,,,,,,6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.1,,,,,,6.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,true,Sex,Male,MLE,,,,,,,,,,6.1,,,,,,6.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.2,,,,,,6.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.2,,,,,,6.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.4,,,,,,6.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.5,,,,,,6.5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,BLR,Belarus,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.6,,,,,,6.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,Sex,Male,MLE,,,,,,,,,,6.6,,,,,,6.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,FIN,Finland,Year,2016,true,Sex,Male,MLE,,,,,,,,,,6.7,,,,,,6.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,true,Sex,Male,MLE,,,,,,,,,,6.7,,,,,,6.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,ALB,Albania,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.8,,,,,,6.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.8,,,,,,6.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,true,Sex,Male,MLE,,,,,,,,,,6.8,,,,,,6.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,Sex,Male,MLE,,,,,,,,,,60,,,,,,60,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,NER,Niger,Year,2016,true,Sex,Male,MLE,,,,,,,,,,61,,,,,,61,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,GIN,Guinea,Year,2016,true,Sex,Male,MLE,,,,,,,,,,61.3,,,,,,61.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,62,,,,,,62,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,true,Sex,Male,MLE,,,,,,,,,,62.9,,,,,,62.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2016,true,Sex,Male,MLE,,,,,,,,,,63.4,,,,,,63.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,64,,,,,,64,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,true,Sex,Male,MLE,,,,,,,,,,64.3,,,,,,64.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,GHA,Ghana,Year,2016,true,Sex,Male,MLE,,,,,,,,,,66.3,,,,,,66.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,66.3,,,,,,66.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,66.7,,,,,,66.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,COM,Comoros,Year,2016,true,Sex,Male,MLE,,,,,,,,,,68,,,,,,68,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,true,Sex,Male,MLE,,,,,,,,,,68.3,,,,,,68.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,ERI,Eritrea,Year,2016,true,Sex,Male,MLE,,,,,,,,,,68.4,,,,,,68.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7,,,,,,7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7,,,,,,7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.3,,,,,,7.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.4,,,,,,7.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.8,,,,,,7.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,HTI,Haiti,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.9,,,,,,7.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,USA,United States of America,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,7.9,,,,,,7.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,MDG,Madagascar,Year,2016,true,Sex,Male,MLE,,,,,,,,,,72.7,,,,,,72.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,true,Sex,Male,MLE,,,,,,,,,,73.7,,,,,,73.7,,,EN,2018-09-06T04:00:00.000Z
